Entity,Code,Day,Monthly sea surface temperature anomaly
Northern Hemisphere,,1898-10-15,-0.38292
Northern Hemisphere,,1898-11-15,-0.38901
Northern Hemisphere,,1898-12-15,-0.35552
Northern Hemisphere,,1899-01-15,-0.26016
Northern Hemisphere,,1899-02-15,-0.3852
Northern Hemisphere,,1899-03-15,-0.46804
Northern Hemisphere,,1899-04-15,-0.26036
Northern Hemisphere,,1899-05-15,-0.18091
Northern Hemisphere,,1899-06-15,-0.32629
Northern Hemisphere,,1899-07-15,-0.14314
Northern Hemisphere,,1899-08-15,-0.12288
Northern Hemisphere,,1899-09-15,-0.19503
Northern Hemisphere,,1899-10-15,-0.16859
Northern Hemisphere,,1899-11-15,-0.14801
Northern Hemisphere,,1899-12-15,-0.20268
Northern Hemisphere,,15/01/1900,-0.07795
Northern Hemisphere,,15/02/1900,-0.05779
Northern Hemisphere,,15/03/1900,-0.05627
Northern Hemisphere,,15/04/1900,0.04406
Northern Hemisphere,,15/05/1900,-0.27409
Northern Hemisphere,,15/06/1900,-0.03779
Northern Hemisphere,,15/07/1900,-0.13658
Northern Hemisphere,,15/08/1900,-0.1283
Northern Hemisphere,,15/09/1900,-0.08769
Northern Hemisphere,,15/10/1900,0.03934
Northern Hemisphere,,15/11/1900,-0.11381
Northern Hemisphere,,15/12/1900,-0.05145
Northern Hemisphere,,15/01/1901,-0.08168
Northern Hemisphere,,15/02/1901,-0.12067
Northern Hemisphere,,15/03/1901,-0.27
Northern Hemisphere,,15/04/1901,-0.20159
Northern Hemisphere,,15/05/1901,-0.20129
Northern Hemisphere,,15/06/1901,-0.17917
Northern Hemisphere,,15/07/1901,-0.18079
Northern Hemisphere,,15/08/1901,-0.18845
Northern Hemisphere,,15/09/1901,-0.37582
Northern Hemisphere,,15/10/1901,-0.32258
Northern Hemisphere,,15/11/1901,-0.37763
Northern Hemisphere,,15/12/1901,-0.48221
Northern Hemisphere,,15/01/1902,-0.4146
Northern Hemisphere,,15/02/1902,-0.47975
Northern Hemisphere,,15/03/1902,-0.43872
Northern Hemisphere,,15/04/1902,-0.37326
Northern Hemisphere,,15/05/1902,-0.40866
Northern Hemisphere,,15/06/1902,-0.48036
Northern Hemisphere,,15/07/1902,-0.50406
Northern Hemisphere,,15/08/1902,-0.44415
Northern Hemisphere,,15/09/1902,-0.35805
Northern Hemisphere,,15/10/1902,-0.27565
Northern Hemisphere,,15/11/1902,-0.26277
Northern Hemisphere,,15/12/1902,-0.26157
Northern Hemisphere,,15/01/1903,-0.19197
Northern Hemisphere,,15/02/1903,-0.29886
Northern Hemisphere,,15/03/1903,-0.22246
Northern Hemisphere,,15/04/1903,-0.39122
Northern Hemisphere,,15/05/1903,-0.38015
Northern Hemisphere,,15/06/1903,-0.48789
Northern Hemisphere,,15/07/1903,-0.57289
Northern Hemisphere,,15/08/1903,-0.77895
Northern Hemisphere,,15/09/1903,-0.558
Northern Hemisphere,,15/10/1903,-0.68116
Northern Hemisphere,,15/11/1903,-0.73175
Northern Hemisphere,,15/12/1903,-0.61647
Northern Hemisphere,,15/01/1904,-0.66457
Northern Hemisphere,,15/02/1904,-0.72227
Northern Hemisphere,,15/03/1904,-0.6567
Northern Hemisphere,,15/04/1904,-0.51561
Northern Hemisphere,,15/05/1904,-0.56229
Northern Hemisphere,,15/06/1904,-0.5768
Northern Hemisphere,,15/07/1904,-0.55287
Northern Hemisphere,,15/08/1904,-0.61522
Northern Hemisphere,,15/09/1904,-0.51269
Northern Hemisphere,,15/10/1904,-0.48148
Northern Hemisphere,,15/11/1904,-0.5344
Northern Hemisphere,,15/12/1904,-0.48985
Northern Hemisphere,,15/01/1905,-0.52239
Northern Hemisphere,,15/02/1905,-0.52295
Northern Hemisphere,,15/03/1905,-0.54875
Northern Hemisphere,,15/04/1905,-0.52439
Northern Hemisphere,,15/05/1905,-0.33662
Northern Hemisphere,,15/06/1905,-0.29759
Northern Hemisphere,,15/07/1905,-0.14226
Northern Hemisphere,,15/08/1905,-0.37373
Northern Hemisphere,,15/09/1905,-0.39814
Northern Hemisphere,,15/10/1905,-0.40006
Northern Hemisphere,,15/11/1905,-0.39242
Northern Hemisphere,,15/12/1905,-0.34603
Northern Hemisphere,,15/01/1906,-0.18445
Northern Hemisphere,,15/02/1906,-0.21242
Northern Hemisphere,,15/03/1906,-0.17985
Northern Hemisphere,,15/04/1906,-0.30384
Northern Hemisphere,,15/05/1906,-0.43057
Northern Hemisphere,,15/06/1906,-0.30163
Northern Hemisphere,,15/07/1906,-0.31903
Northern Hemisphere,,15/08/1906,-0.34213
Northern Hemisphere,,15/09/1906,-0.40768
Northern Hemisphere,,15/10/1906,-0.42534
Northern Hemisphere,,15/11/1906,-0.47003
Northern Hemisphere,,15/12/1906,-0.45876
Northern Hemisphere,,15/01/1907,-0.38883
Northern Hemisphere,,15/02/1907,-0.43497
Northern Hemisphere,,15/03/1907,-0.40064
Northern Hemisphere,,15/04/1907,-0.45193
Northern Hemisphere,,15/05/1907,-0.3622
Northern Hemisphere,,15/06/1907,-0.45415
Northern Hemisphere,,15/07/1907,-0.36825
Northern Hemisphere,,15/08/1907,-0.59654
Northern Hemisphere,,15/09/1907,-0.52887
Northern Hemisphere,,15/10/1907,-0.48612
Northern Hemisphere,,15/11/1907,-0.44792
Northern Hemisphere,,15/12/1907,-0.42658
Northern Hemisphere,,15/01/1908,-0.4868
Northern Hemisphere,,15/02/1908,-0.48325
Northern Hemisphere,,15/03/1908,-0.60381
Northern Hemisphere,,15/04/1908,-0.48895
Northern Hemisphere,,15/05/1908,-0.50315
Northern Hemisphere,,15/06/1908,-0.48261
Northern Hemisphere,,15/07/1908,-0.52622
Northern Hemisphere,,15/08/1908,-0.47393
Northern Hemisphere,,15/09/1908,-0.56033
Northern Hemisphere,,15/10/1908,-0.51359
Northern Hemisphere,,15/11/1908,-0.5604
Northern Hemisphere,,15/12/1908,-0.60706
Northern Hemisphere,,15/01/1909,-0.41085
Northern Hemisphere,,15/02/1909,-0.52571
Northern Hemisphere,,15/03/1909,-0.62814
Northern Hemisphere,,15/04/1909,-0.51249
Northern Hemisphere,,15/05/1909,-0.46088
Northern Hemisphere,,15/06/1909,-0.52005
Northern Hemisphere,,15/07/1909,-0.58701
Northern Hemisphere,,15/08/1909,-0.45101
Northern Hemisphere,,15/09/1909,-0.54383
Northern Hemisphere,,15/10/1909,-0.54202
Northern Hemisphere,,15/11/1909,-0.63772
Northern Hemisphere,,15/12/1909,-0.53245
Northern Hemisphere,,15/01/1910,-0.41982
Northern Hemisphere,,15/02/1910,-0.54947
Northern Hemisphere,,15/03/1910,-0.62659
Northern Hemisphere,,15/04/1910,-0.59803
Northern Hemisphere,,15/05/1910,-0.51023
Northern Hemisphere,,15/06/1910,-0.52951
Northern Hemisphere,,15/07/1910,-0.67608
Northern Hemisphere,,15/08/1910,-0.54936
Northern Hemisphere,,15/09/1910,-0.4616
Northern Hemisphere,,15/10/1910,-0.46751
Northern Hemisphere,,15/11/1910,-0.54605
Northern Hemisphere,,15/12/1910,-0.59979
Northern Hemisphere,,15/01/1911,-0.39974
Northern Hemisphere,,15/02/1911,-0.60237
Northern Hemisphere,,15/03/1911,-0.48545
Northern Hemisphere,,15/04/1911,-0.65839
Northern Hemisphere,,15/05/1911,-0.57857
Northern Hemisphere,,15/06/1911,-0.48446
Northern Hemisphere,,15/07/1911,-0.52832
Northern Hemisphere,,15/08/1911,-0.40362
Northern Hemisphere,,15/09/1911,-0.30411
Northern Hemisphere,,15/10/1911,-0.39675
Northern Hemisphere,,15/11/1911,-0.3935
Northern Hemisphere,,15/12/1911,-0.36897
Northern Hemisphere,,15/01/1912,-0.35969
Northern Hemisphere,,15/02/1912,-0.31817
Northern Hemisphere,,15/03/1912,-0.22201
Northern Hemisphere,,15/04/1912,-0.30104
Northern Hemisphere,,15/05/1912,-0.3049
Northern Hemisphere,,15/06/1912,-0.26443
Northern Hemisphere,,15/07/1912,-0.35079
Northern Hemisphere,,15/08/1912,-0.51768
Northern Hemisphere,,15/09/1912,-0.60721
Northern Hemisphere,,15/10/1912,-0.61879
Northern Hemisphere,,15/11/1912,-0.61741
Northern Hemisphere,,15/12/1912,-0.62161
Northern Hemisphere,,15/01/1913,-0.56002
Northern Hemisphere,,15/02/1913,-0.51107
Northern Hemisphere,,15/03/1913,-0.54821
Northern Hemisphere,,15/04/1913,-0.59369
Northern Hemisphere,,15/05/1913,-0.54905
Northern Hemisphere,,15/06/1913,-0.63919
Northern Hemisphere,,15/07/1913,-0.58884
Northern Hemisphere,,15/08/1913,-0.58245
Northern Hemisphere,,15/09/1913,-0.56778
Northern Hemisphere,,15/10/1913,-0.43644
Northern Hemisphere,,15/11/1913,-0.46248
Northern Hemisphere,,15/12/1913,-0.37708
Northern Hemisphere,,15/01/1914,-0.40909
Northern Hemisphere,,15/02/1914,-0.33854
Northern Hemisphere,,15/03/1914,-0.44097
Northern Hemisphere,,15/04/1914,-0.36382
Northern Hemisphere,,15/05/1914,-0.30536
Northern Hemisphere,,15/06/1914,-0.36687
Northern Hemisphere,,15/07/1914,-0.35505
Northern Hemisphere,,15/08/1914,-0.40906
Northern Hemisphere,,15/09/1914,-0.37394
Northern Hemisphere,,15/10/1914,-0.20355
Northern Hemisphere,,15/11/1914,-0.27172
Northern Hemisphere,,15/12/1914,-0.23295
Northern Hemisphere,,15/01/1915,-0.18812
Northern Hemisphere,,15/02/1915,-0.31732
Northern Hemisphere,,15/03/1915,-0.24698
Northern Hemisphere,,15/04/1915,-0.22381
Northern Hemisphere,,15/05/1915,-0.25805
Northern Hemisphere,,15/06/1915,-0.12778
Northern Hemisphere,,15/07/1915,-0.05994
Northern Hemisphere,,15/08/1915,0.04153
Northern Hemisphere,,15/09/1915,-0.10232
Northern Hemisphere,,15/10/1915,-0.24576
Northern Hemisphere,,15/11/1915,-0.19515
Northern Hemisphere,,15/12/1915,-0.35266
Northern Hemisphere,,15/01/1916,-0.37821
Northern Hemisphere,,15/02/1916,-0.27455
Northern Hemisphere,,15/03/1916,-0.4229
Northern Hemisphere,,15/04/1916,-0.33957
Northern Hemisphere,,15/05/1916,-0.38696
Northern Hemisphere,,15/06/1916,-0.35647
Northern Hemisphere,,15/07/1916,-0.33365
Northern Hemisphere,,15/08/1916,-0.41697
Northern Hemisphere,,15/09/1916,-0.50875
Northern Hemisphere,,15/10/1916,-0.49212
Northern Hemisphere,,15/11/1916,-0.59305
Northern Hemisphere,,15/12/1916,-0.55223
Northern Hemisphere,,15/01/1917,-0.6334
Northern Hemisphere,,15/02/1917,-0.51394
Northern Hemisphere,,15/03/1917,-0.54171
Northern Hemisphere,,15/04/1917,-0.49151
Northern Hemisphere,,15/05/1917,-0.53904
Northern Hemisphere,,15/06/1917,-0.34243
Northern Hemisphere,,15/07/1917,-0.40154
Northern Hemisphere,,15/08/1917,-0.33612
Northern Hemisphere,,15/09/1917,-0.32574
Northern Hemisphere,,15/10/1917,-0.41908
Northern Hemisphere,,15/11/1917,-0.53338
Northern Hemisphere,,15/12/1917,-0.44937
Northern Hemisphere,,15/01/1918,-0.51163
Northern Hemisphere,,15/02/1918,-0.56834
Northern Hemisphere,,15/03/1918,-0.51787
Northern Hemisphere,,15/04/1918,-0.50901
Northern Hemisphere,,15/05/1918,-0.38051
Northern Hemisphere,,15/06/1918,-0.45526
Northern Hemisphere,,15/07/1918,-0.53196
Northern Hemisphere,,15/08/1918,-0.44796
Northern Hemisphere,,15/09/1918,-0.45373
Northern Hemisphere,,15/10/1918,-0.40541
Northern Hemisphere,,15/11/1918,-0.37277
Northern Hemisphere,,15/12/1918,-0.2984
Northern Hemisphere,,15/01/1919,-0.25938
Northern Hemisphere,,15/02/1919,-0.2205
Northern Hemisphere,,15/03/1919,-0.32397
Northern Hemisphere,,15/04/1919,-0.20468
Northern Hemisphere,,15/05/1919,-0.40565
Northern Hemisphere,,15/06/1919,-0.41724
Northern Hemisphere,,15/07/1919,-0.39412
Northern Hemisphere,,15/08/1919,-0.48103
Northern Hemisphere,,15/09/1919,-0.44509
Northern Hemisphere,,15/10/1919,-0.38126
Northern Hemisphere,,15/11/1919,-0.45412
Northern Hemisphere,,15/12/1919,-0.59535
Northern Hemisphere,,15/01/1920,-0.42762
Northern Hemisphere,,15/02/1920,-0.27457
Northern Hemisphere,,15/03/1920,-0.34827
Northern Hemisphere,,15/04/1920,-0.3827
Northern Hemisphere,,15/05/1920,-0.26365
Northern Hemisphere,,15/06/1920,-0.24869
Northern Hemisphere,,15/07/1920,-0.26617
Northern Hemisphere,,15/08/1920,-0.37811
Northern Hemisphere,,15/09/1920,-0.38477
Northern Hemisphere,,15/10/1920,-0.27727
Northern Hemisphere,,15/11/1920,-0.32009
Northern Hemisphere,,15/12/1920,-0.30992
Northern Hemisphere,,15/01/1921,-0.32215
Northern Hemisphere,,15/02/1921,-0.19638
Northern Hemisphere,,15/03/1921,-0.32735
Northern Hemisphere,,15/04/1921,-0.17
Northern Hemisphere,,15/05/1921,-0.28133
Northern Hemisphere,,15/06/1921,-0.26597
Northern Hemisphere,,15/07/1921,-0.21358
Northern Hemisphere,,15/08/1921,-0.21785
Northern Hemisphere,,15/09/1921,-0.17707
Northern Hemisphere,,15/10/1921,-0.11486
Northern Hemisphere,,15/11/1921,-0.28901
Northern Hemisphere,,15/12/1921,-0.14523
Northern Hemisphere,,15/01/1922,-0.26792
Northern Hemisphere,,15/02/1922,-0.17515
Northern Hemisphere,,15/03/1922,-0.12586
Northern Hemisphere,,15/04/1922,-0.23927
Northern Hemisphere,,15/05/1922,-0.31411
Northern Hemisphere,,15/06/1922,-0.32621
Northern Hemisphere,,15/07/1922,-0.3257
Northern Hemisphere,,15/08/1922,-0.34493
Northern Hemisphere,,15/09/1922,-0.31716
Northern Hemisphere,,15/10/1922,-0.38649
Northern Hemisphere,,15/11/1922,-0.34811
Northern Hemisphere,,15/12/1922,-0.37887
Northern Hemisphere,,15/01/1923,-0.40017
Northern Hemisphere,,15/02/1923,-0.39963
Northern Hemisphere,,15/03/1923,-0.44558
Northern Hemisphere,,15/04/1923,-0.3011
Northern Hemisphere,,15/05/1923,-0.21066
Northern Hemisphere,,15/06/1923,-0.32502
Northern Hemisphere,,15/07/1923,-0.28819
Northern Hemisphere,,15/08/1923,-0.35396
Northern Hemisphere,,15/09/1923,-0.29511
Northern Hemisphere,,15/10/1923,-0.27549
Northern Hemisphere,,15/11/1923,-0.13103
Northern Hemisphere,,15/12/1923,-0.15438
Northern Hemisphere,,15/01/1924,-0.20074
Northern Hemisphere,,15/02/1924,-0.17447
Northern Hemisphere,,15/03/1924,-0.22264
Northern Hemisphere,,15/04/1924,-0.13814
Northern Hemisphere,,15/05/1924,-0.13816
Northern Hemisphere,,15/06/1924,-0.16323
Northern Hemisphere,,15/07/1924,-0.14018
Northern Hemisphere,,15/08/1924,-0.27837
Northern Hemisphere,,15/09/1924,-0.27356
Northern Hemisphere,,15/10/1924,-0.34347
Northern Hemisphere,,15/11/1924,-0.43662
Northern Hemisphere,,15/12/1924,-0.48744
Northern Hemisphere,,15/01/1925,-0.37909
Northern Hemisphere,,15/02/1925,-0.42956
Northern Hemisphere,,15/03/1925,-0.29307
Northern Hemisphere,,15/04/1925,-0.34357
Northern Hemisphere,,15/05/1925,-0.14242
Northern Hemisphere,,15/06/1925,-0.20687
Northern Hemisphere,,15/07/1925,-0.13746
Northern Hemisphere,,15/08/1925,-0.15752
Northern Hemisphere,,15/09/1925,-0.13397
Northern Hemisphere,,15/10/1925,-0.14283
Northern Hemisphere,,15/11/1925,-0.13671
Northern Hemisphere,,15/12/1925,-0.13446
Northern Hemisphere,,15/01/1926,-0.01274
Northern Hemisphere,,15/02/1926,-0.03311
Northern Hemisphere,,15/03/1926,-0.08738
Northern Hemisphere,,15/04/1926,-0.04121
Northern Hemisphere,,15/05/1926,-0.11005
Northern Hemisphere,,15/06/1926,-0.0582
Northern Hemisphere,,15/07/1926,-0.07844
Northern Hemisphere,,15/08/1926,-0.02831
Northern Hemisphere,,15/09/1926,0.02256
Northern Hemisphere,,15/10/1926,0.07652
Northern Hemisphere,,15/11/1926,-0.06264
Northern Hemisphere,,15/12/1926,-0.09933
Northern Hemisphere,,15/01/1927,-0.09168
Northern Hemisphere,,15/02/1927,-0.11784
Northern Hemisphere,,15/03/1927,-0.1568
Northern Hemisphere,,15/04/1927,-0.16274
Northern Hemisphere,,15/05/1927,-0.16721
Northern Hemisphere,,15/06/1927,-0.17917
Northern Hemisphere,,15/07/1927,-0.16508
Northern Hemisphere,,15/08/1927,0.00225
Northern Hemisphere,,15/09/1927,-0.12203
Northern Hemisphere,,15/10/1927,-0.00798
Northern Hemisphere,,15/11/1927,0.0063
Northern Hemisphere,,15/12/1927,-0.02188
Northern Hemisphere,,15/01/1928,-0.01687
Northern Hemisphere,,15/02/1928,-0.12071
Northern Hemisphere,,15/03/1928,-0.11351
Northern Hemisphere,,15/04/1928,-0.14462
Northern Hemisphere,,15/05/1928,-0.19468
Northern Hemisphere,,15/06/1928,-0.22507
Northern Hemisphere,,15/07/1928,-0.15377
Northern Hemisphere,,15/08/1928,-0.16482
Northern Hemisphere,,15/09/1928,-0.13719
Northern Hemisphere,,15/10/1928,-0.17444
Northern Hemisphere,,15/11/1928,-0.26585
Northern Hemisphere,,15/12/1928,-0.29869
Northern Hemisphere,,15/01/1929,-0.34327
Northern Hemisphere,,15/02/1929,-0.26036
Northern Hemisphere,,15/03/1929,-0.33729
Northern Hemisphere,,15/04/1929,-0.25916
Northern Hemisphere,,15/05/1929,-0.2693
Northern Hemisphere,,15/06/1929,-0.28861
Northern Hemisphere,,15/07/1929,-0.29647
Northern Hemisphere,,15/08/1929,-0.13232
Northern Hemisphere,,15/09/1929,-0.10245
Northern Hemisphere,,15/10/1929,-0.14394
Northern Hemisphere,,15/11/1929,-0.16764
Northern Hemisphere,,15/12/1929,-0.14137
Northern Hemisphere,,15/01/1930,-0.15442
Northern Hemisphere,,15/02/1930,-0.17747
Northern Hemisphere,,15/03/1930,-0.17509
Northern Hemisphere,,15/04/1930,-0.08988
Northern Hemisphere,,15/05/1930,-0.15844
Northern Hemisphere,,15/06/1930,-0.16065
Northern Hemisphere,,15/07/1930,-0.08877
Northern Hemisphere,,15/08/1930,0.01046
Northern Hemisphere,,15/09/1930,0.09753
Northern Hemisphere,,15/10/1930,0.10571
Northern Hemisphere,,15/11/1930,0.08701
Northern Hemisphere,,15/12/1930,0.06718
Northern Hemisphere,,15/01/1931,0.06844
Northern Hemisphere,,15/02/1931,-0.01772
Northern Hemisphere,,15/03/1931,-0.0125
Northern Hemisphere,,15/04/1931,-0.07711
Northern Hemisphere,,15/05/1931,0.01128
Northern Hemisphere,,15/06/1931,0.03254
Northern Hemisphere,,15/07/1931,-0.06147
Northern Hemisphere,,15/08/1931,0.0608
Northern Hemisphere,,15/09/1931,-0.00049
Northern Hemisphere,,15/10/1931,-0.06662
Northern Hemisphere,,15/11/1931,-0.14288
Northern Hemisphere,,15/12/1931,-0.15533
Northern Hemisphere,,15/01/1932,-0.14365
Northern Hemisphere,,15/02/1932,-0.12539
Northern Hemisphere,,15/03/1932,-0.18473
Northern Hemisphere,,15/04/1932,-0.20568
Northern Hemisphere,,15/05/1932,-0.13604
Northern Hemisphere,,15/06/1932,-0.17817
Northern Hemisphere,,15/07/1932,-0.14277
Northern Hemisphere,,15/08/1932,-0.10462
Northern Hemisphere,,15/09/1932,-0.06331
Northern Hemisphere,,15/10/1932,-0.12416
Northern Hemisphere,,15/11/1932,-0.16791
Northern Hemisphere,,15/12/1932,-0.14233
Northern Hemisphere,,15/01/1933,-0.08386
Northern Hemisphere,,15/02/1933,-0.07897
Northern Hemisphere,,15/03/1933,-0.12694
Northern Hemisphere,,15/04/1933,-0.04465
Northern Hemisphere,,15/05/1933,-0.13199
Northern Hemisphere,,15/06/1933,-0.21913
Northern Hemisphere,,15/07/1933,-0.15438
Northern Hemisphere,,15/08/1933,-0.16742
Northern Hemisphere,,15/09/1933,-0.28437
Northern Hemisphere,,15/10/1933,-0.19912
Northern Hemisphere,,15/11/1933,-0.27751
Northern Hemisphere,,15/12/1933,-0.31585
Northern Hemisphere,,15/01/1934,-0.27854
Northern Hemisphere,,15/02/1934,-0.28949
Northern Hemisphere,,15/03/1934,-0.34808
Northern Hemisphere,,15/04/1934,-0.21544
Northern Hemisphere,,15/05/1934,-0.17775
Northern Hemisphere,,15/06/1934,-0.03827
Northern Hemisphere,,15/07/1934,-0.04847
Northern Hemisphere,,15/08/1934,-0.09278
Northern Hemisphere,,15/09/1934,-0.02221
Northern Hemisphere,,15/10/1934,-0.20001
Northern Hemisphere,,15/11/1934,-0.18166
Northern Hemisphere,,15/12/1934,-0.18749
Northern Hemisphere,,15/01/1935,-0.1686
Northern Hemisphere,,15/02/1935,-0.16216
Northern Hemisphere,,15/03/1935,-0.19335
Northern Hemisphere,,15/04/1935,-0.11068
Northern Hemisphere,,15/05/1935,-0.15117
Northern Hemisphere,,15/06/1935,-0.13623
Northern Hemisphere,,15/07/1935,-0.1291
Northern Hemisphere,,15/08/1935,-0.09946
Northern Hemisphere,,15/09/1935,-0.18544
Northern Hemisphere,,15/10/1935,-0.10411
Northern Hemisphere,,15/11/1935,-0.16685
Northern Hemisphere,,15/12/1935,-0.13469
Northern Hemisphere,,15/01/1936,-0.13948
Northern Hemisphere,,15/02/1936,-0.07796
Northern Hemisphere,,15/03/1936,-0.08004
Northern Hemisphere,,15/04/1936,-0.04598
Northern Hemisphere,,15/05/1936,-0.06272
Northern Hemisphere,,15/06/1936,-0.03788
Northern Hemisphere,,15/07/1936,-0.00919
Northern Hemisphere,,15/08/1936,0.04692
Northern Hemisphere,,15/09/1936,0.06747
Northern Hemisphere,,15/10/1936,-0.11942
Northern Hemisphere,,15/11/1936,-0.16016
Northern Hemisphere,,15/12/1936,-0.10399
Northern Hemisphere,,15/01/1937,-0.09816
Northern Hemisphere,,15/02/1937,0.03439
Northern Hemisphere,,15/03/1937,0.06249
Northern Hemisphere,,15/04/1937,0.01443
Northern Hemisphere,,15/05/1937,0.01128
Northern Hemisphere,,15/06/1937,0.07273
Northern Hemisphere,,15/07/1937,0.18484
Northern Hemisphere,,15/08/1937,0.15581
Northern Hemisphere,,15/09/1937,0.17025
Northern Hemisphere,,15/10/1937,0.1004
Northern Hemisphere,,15/11/1937,0.11021
Northern Hemisphere,,15/12/1937,0.08688
Northern Hemisphere,,15/01/1938,-0.00466
Northern Hemisphere,,15/02/1938,0.03306
Northern Hemisphere,,15/03/1938,0.02207
Northern Hemisphere,,15/04/1938,-0.07659
Northern Hemisphere,,15/05/1938,-0.07102
Northern Hemisphere,,15/06/1938,-0.07691
Northern Hemisphere,,15/07/1938,-0.06227
Northern Hemisphere,,15/08/1938,-0.01178
Northern Hemisphere,,15/09/1938,-0.03023
Northern Hemisphere,,15/10/1938,-0.06938
Northern Hemisphere,,15/11/1938,-0.17729
Northern Hemisphere,,15/12/1938,-0.19595
Northern Hemisphere,,15/01/1939,-0.21771
Northern Hemisphere,,15/02/1939,-0.14453
Northern Hemisphere,,15/03/1939,-0.20156
Northern Hemisphere,,15/04/1939,-0.19448
Northern Hemisphere,,15/05/1939,-0.10242
Northern Hemisphere,,15/06/1939,-0.11891
Northern Hemisphere,,15/07/1939,-0.07858
Northern Hemisphere,,15/08/1939,0.01487
Northern Hemisphere,,15/09/1939,0.15702
Northern Hemisphere,,15/10/1939,-0.03649
Northern Hemisphere,,15/11/1939,-0.01998
Northern Hemisphere,,15/12/1939,-0.17073
Northern Hemisphere,,15/01/1940,-0.08351
Northern Hemisphere,,15/02/1940,-0.17005
Northern Hemisphere,,15/03/1940,-0.06966
Northern Hemisphere,,15/04/1940,-0.11293
Northern Hemisphere,,15/05/1940,-0.02088
Northern Hemisphere,,15/06/1940,0.00793
Northern Hemisphere,,15/07/1940,-0.00989
Northern Hemisphere,,15/08/1940,-0.02833
Northern Hemisphere,,15/09/1940,-0.05275
Northern Hemisphere,,15/10/1940,0.07258
Northern Hemisphere,,15/11/1940,0.05633
Northern Hemisphere,,15/12/1940,0.0824
Northern Hemisphere,,15/01/1941,-0.10497
Northern Hemisphere,,15/02/1941,-0.0308
Northern Hemisphere,,15/03/1941,-0.05721
Northern Hemisphere,,15/04/1941,0.03173
Northern Hemisphere,,15/05/1941,-0.03939
Northern Hemisphere,,15/06/1941,0.04414
Northern Hemisphere,,15/07/1941,0.02053
Northern Hemisphere,,15/08/1941,-0.04365
Northern Hemisphere,,15/09/1941,-0.00749
Northern Hemisphere,,15/10/1941,0.1795
Northern Hemisphere,,15/11/1941,0.13955
