"Price" "Bedrooms" "PublicRooms" "Rooms" "Bathrooms" "FloorArea" "EPC" "Tax" "DayAdded" "DateAdded" "Latitude" "Longitude" "UniCommuteTime" "HouseType" "Furnished"
1256 4 1 5 2 126 "C" "E" 0 "2024-10-01" 56.97348 -2.27696 286.5948 "Detached" "Fully furnished"
1173 3 1 4 1 87 "C" "D" 0 "2024-09-27" 57.26917 -1.9458 193.336 "Flat" "Unfurnished"
607 2 1 3 1 43 "C" "C" 0 "2024-08-03" 57.09376 -1.84289 198.4567 "Flat" "Fully furnished"
792 2 2 4 2 105 "C" "C" 0 "2024-09-08" 57.28919 -2.34235 239.1401 "Detached" "Part furnished"
656 2 1 3 1 57 "C" "B" 0 "2024-06-24" 57.08219 -2.25228 140.3994 "Flat" "Part furnished"
633 2 1 3 1 65 "C" "C" 0 "2024-09-15" 57.07685 -1.94779 162.291 "Detached" "Fully furnished"
1039 2 1 3 3 76 "C" "D" 0 "2024-09-10" 57.13231 -1.83599 201.7296 "Flat" "Fully furnished"
593 2 1 3 2 44 "D" "B" 0 "2024-06-26" 57.14913 -1.80124 217.5868 "Semi-Detached" "Fully furnished"
656 2 1 3 1 103 "C" "D" 0 "2024-09-18" 57.43749 -1.82909 435.8754 "Semi-Detached" "Unfurnished"
733 2 2 4 1 92 "C" "D" 0 "2024-10-02" 57.1638 -2.39062 211.7391 "Flat" "Fully furnished"
943 3 1 4 1 109 "B" "C" 0 "2024-08-22" 57.00093 -1.96058 211.5299 "Flat" "Unfurnished"
1068 1 1 2 1 50 "B" "C" 0 "2024-07-19" 57.1896 -1.91643 153.7852 "Flat" "Fully furnished"
879 1 2 3 1 67 "C" "D" 0 "2024-06-08" 57.39849 -2.38911 394.4143 "Flat" "Unfurnished"
877 3 1 4 1 NA "D" "C" 0 "2024-09-29" 57.33362 -1.92745 270.7304 "Detached" "Fully furnished"
1137 4 1 5 3 NA "E" "E" 0 "2024-08-05" 57.18799 -1.83269 209.627 "Detached" "Unfurnished"
467 1 1 2 2 44 "D" "B" 0 "2024-07-10" 57.04201 -1.93454 172.816 "Flat" "Unfurnished"
846 3 1 4 3 112 "F" "E" 0 "2024-08-26" 57.32592 -2.09643 222.317 "Flat" "Fully furnished"
599 2 1 3 1 81 "E" "E" 0 "2024-07-02" 57.25448 -2.35508 217.0161 "Flat" "Fully furnished"
437 1 1 2 1 57 "D" "A" 0 "2024-06-13" 57.11003 -1.86381 189.8958 "Detached" "Fully furnished"
856 1 1 2 2 57 "C" "E" 0 "2024-07-28" 57.24822 -1.78425 274.2326 "Semi-Detached" "Fully furnished"
1892 7 1 8 3 189 "E" "G" 0 "2024-07-29" 56.95818 -2.30673 292.2137 "Detached" "Unfurnished"
964 2 1 3 1 NA "C" "D" 0 "2024-07-27" 57.01464 -2.23475 241.6895 "Flat" "Fully furnished"
1371 3 1 4 1 117 "C" "F" 0 "2024-07-08" 57.41677 -1.87099 392.0732 "Semi-Detached" "Unfurnished"
716 1 1 2 1 30 "B" "B" 0 "2024-09-17" 57.00403 -2.11107 209.3951 "Flat" "Fully furnished"
787 3 1 4 2 83 "C" "C" 0 "2024-07-19" 56.88081 -1.88693 396.0063 "Detached" "Unfurnished"
1329 3 1 4 1 NA "C" "E" 0 "2024-06-13" 57.04822 -1.87466 221.5432 "Flat" "Fully furnished"
1019 3 2 5 2 NA "E" "D" 0 "2024-06-24" 57.04425 -2.44685 290.5787 "Detached" "Fully furnished"
621 1 1 2 1 37 "D" "D" 0 "2024-07-13" 56.93952 -2.17611 301.9961 "Flat" "Fully furnished"
845 2 1 3 1 NA "D" "C" 0 "2024-08-03" 57.11404 -1.835 200.9614 "Flat" "Unfurnished"
417 1 0 1 1 30 "C" "A" 0 "2024-09-26" 57.26975 -1.89713 217.929 "Flat" "Unfurnished"
1126 2 2 4 1 101 "C" "C" 0 "2024-07-14" 56.99947 -1.93523 215.1583 "Flat" "Unfurnished"
885 3 1 4 1 85 "C" "B" 0 "2024-08-23" 57.03549 -2.24852 206.6794 "Flat" "Unfurnished"
1063 2 1 3 1 108 "D" "F" 0 "2024-06-09" 56.9872 -2.18841 211.3277 "Flat" "Part furnished"
891 2 1 3 2 55 "B" "C" 0 "2024-07-18" 57.06386 -2.04876 126.6665 "Flat" "Unfurnished"
1094 3 1 4 2 83 "B" "C" 0 "2024-08-12" 57.30918 -2.07457 206.6302 "Detached" "Fully furnished"
971 3 1 4 3 NA "C" "C" 0 "2024-08-28" 57.02997 -2.16039 182.9886 "Detached" "Fully furnished"
666 1 1 2 2 67 "D" "D" 0 "2024-07-01" 57.20065 -2.45945 268.3588 "Detached" "Part furnished"
938 2 1 3 2 60 "C" "D" 0 "2024-07-28" 57.31692 -2.0458 216.3711 "Semi-Detached" "Unfurnished"
640 1 1 2 1 47 "C" "D" 0 "2024-06-24" 57.11961 -2.34995 202.753 "Semi-Detached" "Fully furnished"
891 3 1 4 1 NA "E" "D" 0 "2024-06-17" 56.97024 -2.02144 245.5548 "Detached" "Fully furnished"
424 1 1 2 2 30 "C" "B" 0 "2024-07-14" 57.09675 -2.20689 110.4228 "Flat" "Fully furnished"
595 2 1 3 1 NA "C" "A" 0 "2024-07-20" 57.28722 -2.21406 219.1796 "Terraced" "Fully furnished"
385 1 1 2 1 NA "D" "A" 0 "2024-08-08" 57.36703 -2.25241 308.5471 "Flat" "Fully furnished"
620 1 1 2 1 61 "D" "C" 0 "2024-06-19" 57.20932 -2.29229 157.3145 "Flat" "Fully furnished"
1667 7 1 8 1 NA "C" "F" 0 "2024-06-13" 57.18214 -2.81739 523.8172 "Detached" "Unfurnished"
884 1 1 2 1 NA "D" "E" 0 "2024-09-19" 57.21749 -2.26818 153.3581 "Detached" "Unfurnished"
1077 3 1 4 1 NA "D" NA 0 "2024-07-19" 57.11677 -1.85058 188.0522 "Detached" "Fully furnished"
1113 2 3 5 1 NA "C" "E" 0 "2024-09-17" 57.08949 -1.86353 188.967 "Detached" "Unfurnished"
973 1 1 2 1 88 "C" "E" 0 "2024-08-04" 57.00132 -1.72114 335.4091 "Flat" "Part furnished"
1192 3 1 4 1 70 "C" "E" 0 "2024-09-09" 57.16041 -2.36737 211.6549 "Detached" "Unfurnished"
739 2 1 3 1 64 "D" "C" 0 "2024-06-09" 57.12077 -1.60898 370.2988 "Detached" "Unfurnished"
733 1 0 1 1 47 "C" "D" 0 "2024-08-04" 57.03038 -1.83823 260.7291 "Flat" "Part furnished"
572 2 1 3 1 49 "E" "B" 0 "2024-09-30" 57.11914 -2.2881 151.3253 "Detached" "Fully furnished"
710 1 1 2 1 38 "B" "A" 0 "2024-08-31" 57.21269 -2.01208 110.9058 "Semi-Detached" "Fully furnished"
1408 4 1 5 2 140 "D" "F" 0 "2024-06-14" 57.1206 -2.42988 249.9279 "Detached" "Fully furnished"
828 3 1 4 1 79 "C" "B" 0 "2024-07-29" 57.09319 -1.8807 168.9588 "Semi-Detached" "Part furnished"
981 3 1 4 1 78 "A" "D" 0 "2024-06-25" 57.21604 -2.29249 164.1759 "Flat" "Fully furnished"
880 2 2 4 1 84 "D" "D" 0 "2024-06-13" 57.28475 -1.9366 206.3338 "Flat" "Fully furnished"
883 4 1 5 1 71 "E" "B" 0 "2024-07-12" 57.06226 -2.08355 148.4335 "Terraced" "Unfurnished"
775 2 1 3 1 NA "B" "C" 0 "2024-06-12" 57.03916 -1.98013 169.5709 "Flat" "Fully furnished"
442 2 2 4 1 NA "D" "C" 0 "2024-09-06" 57.09146 -2.41517 245.0592 "Flat" "Unfurnished"
1606 4 2 6 2 NA "E" "F" 0 "2024-08-27" 57.20742 -1.66574 339.0257 "Detached" "Fully furnished"
573 1 0 1 1 30 "D" "B" 0 "2024-07-17" 57.13889 -2.24439 113.6185 "Flat" "Part furnished"
1130 2 2 4 1 105 "C" "D" 0 "2024-06-29" 57.22985 -2.36422 226.9253 "Detached" "Unfurnished"
308 1 2 3 1 59 "D" "B" 0 "2024-06-07" 57.27739 -2.17808 186.3003 "Terraced" "Fully furnished"
686 1 1 2 1 47 "B" "B" 0 "2024-08-19" 57.34495 -2.02053 242.8044 "Flat" "Fully furnished"
564 2 1 3 1 46 "C" "A" 0 "2024-10-01" 57.41861 -2.10892 335.502 "Semi-Detached" "Part furnished"
621 1 1 2 1 81 "D" "D" 0 "2024-07-31" 57.34905 -1.95794 275.5083 "Semi-Detached" "Fully furnished"
675 3 1 4 2 90 "C" "A" 0 "2024-06-15" 57.31513 -1.94332 255.9405 "Flat" "Part furnished"
958 3 1 4 1 NA "D" "F" 0 "2024-08-04" 56.94481 -2.10092 276.0474 "Flat" "Fully furnished"
674 2 1 3 2 65 "D" "D" 0 "2024-09-05" 56.95569 -2.54211 433.9452 "Flat" "Fully furnished"
809 1 2 3 2 81 "D" "C" 0 "2024-07-10" 57.04154 -1.92135 188.7997 "Detached" "Fully furnished"
1125 3 1 4 1 NA "D" "D" 0 "2024-09-30" 57.36143 -2.14225 268.241 "Flat" "Fully furnished"
741 3 1 4 2 NA "D" "C" 0 "2024-09-21" 56.99774 -2.30489 249.5199 "Flat" "Fully furnished"
599 1 1 2 1 NA "D" "B" 0 "2024-07-09" 57.23604 -2.27422 173.187 "Flat" "Fully furnished"
967 2 1 3 1 96 "D" "C" 0 "2024-09-21" 57.31133 -1.88307 262.1818 "Flat" "Part furnished"
1079 3 1 4 2 107 "E" "A" 0 "2024-09-10" 57.03288 -2.26103 202.6943 "Terraced" "Unfurnished"
959 3 1 4 1 NA "E" "D" 0 "2024-06-25" 57.11452 -1.84976 184.1097 "Semi-Detached" "Unfurnished"
601 4 1 5 1 NA "C" "D" 0 "2024-07-02" 56.98992 -2.15645 234.9496 "Flat" "Unfurnished"
573 1 2 3 1 NA "E" "D" 0 "2024-06-12" 56.87623 -2.08848 350.8673 "Flat" "Fully furnished"
1070 2 1 3 1 50 "A" "D" 0 "2024-07-17" 57.10849 -1.64514 344.6672 "Flat" "Fully furnished"
877 2 1 3 1 87 "E" "D" 0 "2024-08-31" 57.05221 -2.47114 314.2958 "Flat" "Part furnished"
916 2 1 3 1 60 "B" "A" 0 "2024-08-10" 57.11817 -2.28944 154.9488 "Flat" "Unfurnished"
1128 4 1 5 3 137 "C" "C" 0 "2024-07-09" 57.05708 -2.38673 246.1956 "Semi-Detached" "Part furnished"
757 1 1 2 1 34 "E" "C" 0 "2024-07-13" 57.26305 -2.05943 159.0366 "Semi-Detached" "Unfurnished"
355 1 1 2 1 NA "E" "D" 0 "2024-09-20" 57.09084 -2.28964 152.3464 "Flat" "Unfurnished"
689 2 1 3 1 58 "D" "D" 0 "2024-08-04" 56.9255 -2.67464 529.7648 "Flat" "Fully furnished"
1090 2 1 3 1 NA "A" "E" 0 "2024-06-24" 57.04796 -2.30051 192.911 "Detached" "Part furnished"
574 1 1 2 1 30 "D" "A" 0 "2024-07-29" 57.11612 -1.95641 108.7013 "Flat" "Fully furnished"
910 1 2 3 1 70 "C" "B" 0 "2024-07-31" 57.05865 -2.24792 161.4516 "Flat" "Fully furnished"
596 2 1 3 2 71 "E" "D" 0 "2024-08-28" 57.32009 -2.18499 215.9548 "Detached" "Fully furnished"
446 1 1 2 1 61 "D" "B" 0 "2024-07-31" 57.01756 -2.10863 174.6371 "Semi-Detached" "Unfurnished"
550 1 0 1 1 36 "C" "B" 0 "2024-06-25" 57.23471 -2.05283 137.0945 "Flat" "Fully furnished"
957 2 2 4 1 NA "C" "D" 0 "2024-06-25" 57.07776 -2.3097 182.7728 "Flat" "Unfurnished"
1339 4 1 5 1 NA "B" "F" 0 "2024-06-22" 56.95442 -1.99905 252.3181 "Detached" "Fully furnished"
628 2 1 3 1 67 "C" "D" 0 "2024-08-04" 57.13554 -1.8427 189.4178 "Flat" "Fully furnished"
596 1 1 2 1 43 "C" "B" 0 "2024-09-09" 57.27732 -2.0847 175.7784 "Flat" "Part furnished"
913 2 1 3 2 62 "E" "B" 0 "2024-08-22" 56.97416 -2.37086 292.8218 "Flat" "Fully furnished"
531 3 1 4 2 126 "C" "D" 0 "2024-09-17" 57.32584 -1.76203 337.0018 "Terraced" "Fully furnished"
529 2 1 3 1 48 "C" "A" 0 "2024-09-17" 57.09707 -2.23869 124.9729 "Detached" "Fully furnished"
1637 4 1 5 3 167 "B" "E" 0 "2024-07-24" 57.09704 -1.67321 328.8747 "Detached" "Part furnished"
2253 6 1 7 3 NA "B" "G" 0 "2024-09-09" 57.38605 -2.05583 324.8937 "Terraced" "Fully furnished"
1271 3 1 4 1 109 "E" "E" 0 "2024-06-13" 56.98953 -2.25011 229.7111 "Detached" "Fully furnished"
420 1 1 2 1 NA "D" "B" 0 "2024-09-05" 57.13139 -2.46118 269.3066 "Flat" "Unfurnished"
1206 2 1 3 1 89 "D" "F" 0 "2024-08-11" 56.96703 -2.38758 317.1331 "Detached" "Fully furnished"
873 3 1 4 1 NA "D" "E" 0 "2024-08-13" 57.06981 -2.31027 201.5001 "Detached" "Fully furnished"
1248 3 1 4 1 NA "B" "E" 0 "2024-07-05" 57.17909 -2.30749 155.5195 "Flat" "Fully furnished"
862 3 1 4 1 40 "C" "B" 0 "2024-09-04" 57.05273 -2.11876 145.1707 "Flat" "Unfurnished"
436 1 1 2 1 45 "E" "C" 0 "2024-06-18" 57.1361 -1.94089 121.894 "Flat" "Fully furnished"
1361 4 1 5 1 154 "E" "F" 0 "2024-08-18" 56.94667 -1.82689 359.8869 "Semi-Detached" "Part furnished"
670 2 1 3 1 69 "D" "C" 0 "2024-07-31" 57.28506 -2.13774 177.3391 "Flat" "Part furnished"
811 2 1 3 2 68 "D" "C" 0 "2024-07-06" 57.20654 -1.91031 164.3739 "Flat" "Fully furnished"
468 2 1 3 1 NA "C" "C" 0 "2024-06-25" 57.29984 -2.02117 195.4792 "Flat" "Unfurnished"
766 2 1 3 1 36 "C" "A" 0 "2024-07-15" 57.04726 -2.03317 136.7395 "Flat" "Fully furnished"
568 1 1 2 2 54 "E" "C" 0 "2024-08-28" 57.28141 -1.99135 196.9938 "Flat" "Fully furnished"
904 2 1 3 1 74 "C" "D" 0 "2024-06-28" 57.06938 -2.26368 161.8963 "Flat" "Fully furnished"
562 3 1 4 1 NA "D" "C" 0 "2024-08-19" 57.08565 -2.50561 310.3921 "Detached" "Unfurnished"
835 1 1 2 2 79 "C" "C" 0 "2024-06-14" 57.25346 -1.86805 223.4363 "Flat" "Fully furnished"
726 2 1 3 1 69 "C" "B" 0 "2024-08-07" 57.15627 -1.85337 194.4654 "Semi-Detached" "Unfurnished"
878 2 1 3 1 40 "D" "C" 0 "2024-06-06" 57.04807 -2.14104 143.7374 "Flat" "Unfurnished"
971 3 1 4 2 NA "D" "B" 0 "2024-08-01" 57.12089 -1.66168 321.7571 "Detached" "Part furnished"
973 3 1 4 1 75 "B" "D" 0 "2024-08-26" 57.14398 -2.28917 151.9748 "Detached" "Fully furnished"
1033 3 1 4 1 100 "C" "D" 0 "2024-08-12" 56.97706 -1.99247 256.4076 "Detached" "Fully furnished"
1490 3 1 4 1 NA "C" "F" 0 "2024-06-08" 57.36184 -1.85346 331.9652 "Flat" "Fully furnished"
1237 4 1 5 1 135 "D" "D" 0 "2024-08-04" 57.48278 -2.07302 455.5491 "Detached" "Fully furnished"
1699 4 1 5 2 153 "C" "G" 0 "2024-06-19" 57.06348 -1.75967 272.77 "Terraced" "Fully furnished"
425 2 1 3 1 67 "D" "C" 0 "2024-07-21" 57.01678 -2.10892 178.8076 "Flat" "Part furnished"
632 1 2 3 1 NA "C" "A" 0 "2024-09-16" 57.02369 -1.90686 215.8931 "Detached" "Unfurnished"
665 2 1 3 1 NA "B" "B" 0 "2024-08-22" 57.08108 -1.9154 151.6317 "Detached" "Unfurnished"
556 2 1 3 1 69 "D" "B" 0 "2024-08-28" 57.20416 -2.42839 251.7809 "Detached" "Part furnished"
1268 4 1 5 1 101 "B" "D" 0 "2024-09-09" 57.30787 -1.99193 238.6925 "Flat" "Fully furnished"
433 1 1 2 1 60 "D" "D" 0 "2024-09-22" 57.2898 -2.05872 187.6586 "Detached" "Unfurnished"
871 3 1 4 2 117 "D" "E" 0 "2024-09-06" 57.01445 -1.73782 320.0891 "Detached" "Fully furnished"
680 3 1 4 2 105 "E" "C" 0 "2024-09-25" 57.45474 -2.27512 420.5534 "Flat" "Fully furnished"
405 2 1 3 2 50 "D" "C" 0 "2024-07-21" 57.22864 -2.28482 153.9204 "Flat" "Unfurnished"
551 3 1 4 3 90 "E" "D" 0 "2024-09-27" 57.26311 -2.34035 244.6437 "Flat" "Fully furnished"
968 3 1 4 1 109 "D" "E" 0 "2024-06-16" 57.27934 -2.41102 281.0876 "Flat" "Fully furnished"
962 3 1 4 2 NA "C" "B" 0 "2024-09-07" 57.21582 -1.8779 187.008 "Detached" "Unfurnished"
1072 4 1 5 1 NA "D" "D" 0 "2024-09-17" 56.7778 -2.00266 454.8457 "Flat" "Fully furnished"
1163 2 1 3 2 NA "E" "E" 0 "2024-06-22" 57.077 -1.81955 246.0824 "Flat" "Unfurnished"
445 1 1 2 1 35 "D" "A" 0 "2024-06-30" 57.00943 -2.06118 186.7362 "Semi-Detached" "Fully furnished"
610 1 1 2 1 NA "D" "E" 0 "2024-07-07" 57.10029 -1.87225 176.3084 "Flat" "Fully furnished"
1931 4 1 5 2 NA "B" "H" 0 "2024-06-16" 57.0095 -2.36865 271.1538 "Detached" "Part furnished"
553 1 1 2 1 63 "C" "B" 0 "2024-08-31" 57.25689 -2.00609 164.1775 "Detached" "Unfurnished"
931 1 1 2 2 63 "B" "C" 0 "2024-07-13" 57.17529 -1.91908 144.6565 "Terraced" "Fully furnished"
1315 4 1 5 1 164 "C" "F" 0 "2024-06-08" 57.36781 -2.01051 303.8141 "Detached" "Unfurnished"
632 2 1 3 2 48 "D" "B" 0 "2024-10-03" 57.04809 -2.15052 157.4705 "Semi-Detached" "Fully furnished"
1168 3 1 4 1 78 "C" "C" 0 "2024-07-30" 56.88269 -2.53332 481.8063 "Terraced" "Unfurnished"
1439 4 1 5 2 136 "D" "E" 0 "2024-08-09" 56.91107 -2.10497 328.4782 "Flat" "Unfurnished"
527 1 1 2 1 41 "E" "B" 0 "2024-07-13" 57.06157 -2.19916 143.8814 "Flat" "Unfurnished"
760 1 2 3 1 39 "C" "B" 0 "2024-08-22" 57.04461 -1.83261 241.9125 "Detached" "Fully furnished"
909 3 1 4 1 103 "D" "C" 0 "2024-09-07" 57.07738 -2.45302 280.7148 "Detached" "Part furnished"
1482 5 1 6 2 161 "B" "D" 0 "2024-09-05" 57.14184 -2.46517 269.298 "Detached" "Fully furnished"
1036 3 1 4 1 97 "C" "D" 0 "2024-08-10" 57.27808 -1.9099 223.5439 "Flat" "Fully furnished"
900 2 1 3 2 58 "D" "C" 0 "2024-08-29" 57.1485 -1.90229 150.8915 "Semi-Detached" "Fully furnished"
859 2 1 3 2 NA "C" "D" 0 "2024-09-12" 57.02821 -2.30696 230.57 "Detached" "Fully furnished"
1149 2 2 4 1 91 "E" "C" 0 "2024-06-12" 56.99427 -1.94747 236.1074 "Semi-Detached" "Fully furnished"
838 1 1 2 1 43 "E" "A" 0 "2024-09-24" 57.14514 -2.30024 159.4835 "Flat" "Fully furnished"
1882 6 1 7 1 194 "C" "G" 0 "2024-08-01" 57.34506 -2.32662 319.8515 "Terraced" "Part furnished"
746 4 1 5 2 NA "D" "B" 0 "2024-09-05" 57.2493 -2.24662 175.3802 "Detached" "Fully furnished"
959 2 1 3 1 NA "C" "D" 0 "2024-06-11" 57.05267 -1.8211 242.1178 "Flat" "Fully furnished"
1096 4 1 5 3 100 "C" "D" 0 "2024-06-29" 57.29142 -1.87244 255.918 "Flat" "Fully furnished"
643 1 1 2 1 42 "C" "C" 0 "2024-07-08" 57.35101 -1.90733 296.2048 "Flat" "Unfurnished"
854 2 1 3 2 62 "D" "B" 0 "2024-08-24" 57.12575 -2.36937 190.057 "Flat" "Fully furnished"
666 3 1 4 1 78 "C" "D" 0 "2024-09-16" 57.01983 -2.27112 236.4126 "Detached" "Unfurnished"
979 3 1 4 2 NA NA "D" 0 "2024-08-04" 57.06292 -2.43168 277.4818 "Detached" "Fully furnished"
595 1 1 2 1 49 "B" "A" 0 "2024-08-01" 56.98604 -1.94144 249.1376 "Flat" "Unfurnished"
1168 3 1 4 2 93 "C" "D" 0 "2024-07-17" 57.08641 -1.86275 201.2959 "Flat" "Unfurnished"
572 1 1 2 2 32 "D" "C" 0 "2024-08-08" 57.03275 -2.1551 166.8344 "Flat" "Fully furnished"
962 3 1 4 2 101 "B" "B" 0 "2024-06-18" 57.0244 -2.33078 247.5064 "Semi-Detached" "Unfurnished"
515 1 2 3 1 58 "E" "B" 0 "2024-09-06" 57.21573 -1.86174 205.8047 "Flat" "Part furnished"
300 1 1 2 1 NA "D" "A" 0 "2024-08-06" 57.00868 -1.97739 205.2603 "Semi-Detached" "Fully furnished"
531 2 1 3 2 56 "D" "D" 0 "2024-09-05" 56.79422 -1.90472 494.7085 "Flat" "Fully furnished"
751 2 1 3 1 NA "C" "B" 0 "2024-10-04" 57.13455 -2.455 261.3235 "Detached" "Fully furnished"
513 2 1 3 1 63 "C" "D" 0 "2024-09-13" 56.98974 -2.37484 293.6468 "Detached" "Fully furnished"
806 3 1 4 2 84 "E" "C" 0 "2024-07-23" 57.00997 -2.21176 208.8857 "Detached" "Fully furnished"
880 1 0 1 1 65 "D" "D" 0 "2024-08-14" 56.97126 -2.03645 264.297 "Flat" "Unfurnished"
684 2 1 3 1 NA "C" "C" 0 "2024-07-02" 57.03885 -1.99458 166.5687 "Flat" "Fully furnished"
931 2 1 3 1 52 "B" "B" 0 "2024-08-23" 57.34225 -2.01988 258.3147 "Terraced" "Unfurnished"
505 3 1 4 1 95 "C" "B" 0 "2024-09-30" 57.00862 -2.00562 198.0014 "Detached" "Unfurnished"
492 2 1 3 2 NA "D" "C" 0 "2024-08-15" 57.25268 -2.06137 166.3135 "Flat" "Unfurnished"
714 2 1 3 1 NA "D" "C" 0 "2024-09-08" 57.29445 -2.19025 191.5484 "Flat" "Fully furnished"
931 3 1 4 2 91 "E" "D" 0 "2024-06-30" 57.03142 -2.27163 205.2365 "Terraced" "Unfurnished"
819 2 1 3 1 NA "B" "C" 0 "2024-06-28" 57.26074 -2.20729 172.8092 "Flat" "Fully furnished"
315 1 1 2 1 NA "D" "C" 0 "2024-07-29" 57.18719 -1.94836 111.5724 "Flat" "Fully furnished"
903 3 1 4 1 83 "D" NA 0 "2024-09-01" 56.95387 -2.01625 256.6492 "Detached" "Fully furnished"
1190 4 1 5 2 136 "C" "E" 0 "2024-06-15" 57.28022 -1.81813 271.9232 "Detached" "Unfurnished"
481 2 1 3 1 85 "E" "B" 0 "2024-09-15" 57.2164 -1.83366 214.9141 "Terraced" "Unfurnished"
706 2 1 3 2 56 "A" "D" 0 "2024-07-31" 57.13039 -1.91711 142.6202 "Detached" "Fully furnished"
556 1 2 3 1 48 "E" "C" 0 "2024-09-12" 57.10471 -1.90176 156.11 "Flat" "Fully furnished"
1020 1 1 2 1 NA "D" "E" 0 "2024-07-29" 57.01427 -2.25108 220.2208 "Flat" "Fully furnished"
643 1 1 2 2 NA "D" "B" 0 "2024-09-27" 57.32067 -2.43782 336.2258 "Flat" "Fully furnished"
905 2 1 3 2 55 "B" "B" 0 "2024-07-23" 57.22344 -2.25059 152.202 "Detached" "Part furnished"
645 2 1 3 2 NA "C" "B" 0 "2024-08-30" 57.09687 -1.89314 158.6014 "Detached" "Part furnished"
945 3 1 4 2 105 "E" "E" 0 "2024-07-25" 57.2203 -1.82085 225.5525 "Flat" "Fully furnished"
833 2 1 3 1 73 "C" "D" 0 "2024-09-01" 57.31988 -1.95547 244.0111 "Flat" "Fully furnished"
491 2 1 3 2 NA "D" "B" 0 "2024-08-10" 57.33144 -2.04642 262.3268 "Detached" "Unfurnished"
1196 3 2 5 1 NA "E" "E" 0 "2024-07-04" 57.25624 -2.23868 179.7917 "Detached" "Fully furnished"
1602 4 1 5 1 NA "B" "F" 0 "2024-08-28" 57.15075 -2.49022 276.4451 "Semi-Detached" "Fully furnished"
667 3 1 4 1 NA "D" "B" 0 "2024-08-16" 57.40572 -2.55869 464.9776 "Flat" "Fully furnished"
530 1 1 2 2 47 "B" "B" 0 "2024-09-10" 56.93396 -2.16413 259.6835 "Flat" "Unfurnished"
824 3 1 4 2 NA "D" "D" 0 "2024-07-22" 56.88699 -2.32273 389.7005 "Detached" "Unfurnished"
808 3 2 5 1 NA "C" "C" 0 "2024-07-30" 56.94692 -1.98375 284.2493 "Detached" "Fully furnished"
373 2 1 3 3 NA "C" "B" 0 "2024-09-25" 57.10856 -1.91662 151.994 "Detached" "Unfurnished"
517 2 1 3 1 66 "E" "C" 0 "2024-08-11" 57.06245 -1.95833 162.6414 "Flat" "Fully furnished"
420 1 1 2 1 30 "B" "A" 0 "2024-09-14" 57.15282 -1.8222 186.4309 "Flat" "Unfurnished"
834 2 1 3 1 54 "C" "D" 0 "2024-09-10" 57.31024 -2.04094 215.6473 "Flat" "Fully furnished"
837 2 1 3 1 64 "D" "C" 0 "2024-06-19" 57.3051 -1.99914 230.6884 "Flat" "Fully furnished"
1241 3 1 4 1 NA "C" "F" 0 "2024-08-29" 57.18248 -2.28925 142.0758 "Detached" "Fully furnished"
1055 1 2 3 1 93 "C" "D" 0 "2024-06-24" 57.40008 -2.40514 415.5136 "Flat" "Fully furnished"
670 3 1 4 2 112 "B" "C" 0 "2024-09-21" 57.19749 -2.42374 247.3643 "Flat" "Unfurnished"
819 4 1 5 1 NA "C" "A" 0 "2024-07-08" 57.13476 -2.33074 185.0836 "Flat" "Part furnished"
505 2 1 3 1 64 "E" "D" 0 "2024-06-28" 57.18284 -1.61919 366.4694 "Detached" "Unfurnished"
906 2 1 3 1 38 "C" "B" 0 "2024-06-29" 57.07729 -1.97725 146.6436 "Flat" "Unfurnished"
867 1 2 3 2 89 "C" "C" 0 "2024-06-10" 57.01945 -2.22803 216.0451 "Flat" "Part furnished"
501 1 1 2 1 69 "C" "D" 0 "2024-06-12" 57.03366 -1.9603 185.0293 "Flat" "Unfurnished"
917 1 2 3 2 55 "C" "C" 0 "2024-08-11" 57.27392 -2.30357 237.6949 "Flat" "Fully furnished"
700 1 2 3 2 85 "E" "B" 0 "2024-07-02" 57.11735 -2.41675 225.1106 "Detached" "Fully furnished"
549 2 1 3 1 73 "B" "C" 0 "2024-07-31" 57.31134 -2.49865 351.944 "Flat" "Fully furnished"
300 1 0 1 1 30 "F" "C" 0 "2024-07-24" 57.2673 -2.02442 162.1417 "Semi-Detached" "Fully furnished"
741 3 1 4 1 108 "E" "D" 0 "2024-06-23" 57.06926 -1.75296 297.7393 "Detached" "Fully furnished"
711 1 1 2 2 30 "C" "C" 0 "2024-07-16" 57.15337 -2.3827 204.455 "Flat" "Unfurnished"
484 2 1 3 3 37 "C" "A" 0 "2024-07-01" 57.126 -1.84429 203.0612 "Flat" "Fully furnished"
514 1 1 2 1 NA "C" "B" 0 "2024-07-15" 57.06167 -2.27184 164.8764 "Flat" "Fully furnished"
1052 2 2 4 1 78 "D" "D" 0 "2024-08-16" 57.36605 -1.93155 291.4909 "Flat" "Unfurnished"
557 1 1 2 1 56 "C" "B" 0 "2024-08-12" 57.20395 -1.92136 154.1704 "Flat" "Fully furnished"
663 3 1 4 2 81 "C" "D" 0 "2024-07-02" 57.0899 -1.79884 234.348 "Semi-Detached" "Fully furnished"
672 2 1 3 3 NA "C" "C" 0 "2024-08-30" 57.10433 -2.26557 143.3115 "Flat" "Fully furnished"
789 4 1 5 1 87 "D" "A" 0 "2024-09-02" 56.8956 -1.79716 391.0802 "Semi-Detached" "Fully furnished"
